-64.14607238769531 135.42132568359375
-62.146583557128906 135.37606811523438
-60.1470947265625 135.33079528808594
-58.14760971069336 135.28553771972656
-56.14812088012695 135.2402801513672
-54.14863204956055 135.19500732421875
-52.14914321899414 135.14974975585938
-50.149658203125 135.1044921875
-48.150169372558594 135.05921936035156
-46.15068054199219 135.0139617919922
-44.15119552612305 134.96868896484375
-42.15170669555664 134.92343139648438
-40.152217864990234 134.878173828125
-38.15272903442383 134.83290100097656
-36.15324401855469 134.7876434326172
-34.15375518798828 134.7423858642578
-32.154266357421875 134.69711303710938
-30.15477752685547 134.65185546875
-28.155290603637695 134.60659790039062
-26.15580177307129 134.5613250732422
-24.156314849853516 134.5160675048828
-22.15682601928711 134.47080993652344
-20.157339096069336 134.425537109375
-18.15785026550293 134.38027954101562
-16.13948631286621 134.3325958251953
-14.043357849121094 134.2030792236328
-11.958106994628906 133.9535369873047
-9.890597343444824 133.5848388671875
-7.847637176513672 133.09815979003906
-5.835949897766113 132.4951171875
-3.756316661834717 131.69935607910156
-1.7241026163101196 130.39532470703125
-0.060547906905412674 128.64517211914062
1.1387872695922852 126.54946899414062
1.8050090074539185 124.22857666015625
1.928619623184204 121.94512176513672
1.9159648418426514 119.94515991210938
1.9033100605010986 117.94520568847656
1.890655279159546 115.94524383544922
1.8780004978179932 113.94528198242188
1.8653457164764404 111.94532012939453
1.8526909351348877 109.94536590576172
1.840036153793335 107.94540405273438
1.8273814916610718 105.94544219970703
1.814726710319519 103.94548034667969
