154.1616668701172 -142.7616424560547
154.1964569091797 -144.76133728027344
154.23123168945312 -146.7610321044922
154.26602172851562 -148.76072692871094
154.30079650878906 -150.7604217529297
154.33558654785156 -152.76011657714844
154.370361328125 -154.75982666015625
154.4051513671875 -156.759521484375
154.43992614746094 -158.75921630859375
154.47471618652344 -160.7589111328125
154.50949096679688 -162.75860595703125
154.5442657470703 -164.75831604003906
154.5790557861328 -166.7580108642578
154.61383056640625 -168.75770568847656
154.64862060546875 -170.7574005126953
154.6833953857422 -172.75709533691406
154.7181854248047 -174.7567901611328
154.75296020507812 -176.75650024414062
154.78775024414062 -178.75619506835938
154.82252502441406 -180.75588989257812
154.85731506347656 -182.75558471679688
154.89210510253906 -184.7552947998047
155.005859375 -186.5110321044922
155.4144287109375 -188.13137817382812
156.1165008544922 -189.64779663085938
157.08767700195312 -191.00765991210938
158.28611755371094 -192.1497039794922
159.68080139160156 -193.02865600585938
161.22186279296875 -193.6141357421875
162.84832763671875 -193.88294982910156
164.73609924316406 -193.89999389648438
166.73609924316406 -193.89999389648438
168.73609924316406 -193.89999389648438
170.73609924316406 -193.89999389648438
172.73609924316406 -193.89999389648438
174.73609924316406 -193.89999389648438
176.73609924316406 -193.89999389648438
178.73609924316406 -193.89999389648438
180.73609924316406 -193.89999389648438
182.73609924316406 -193.89999389648438
184.73609924316406 -193.89999389648438
186.73609924316406 -193.89999389648438
188.73609924316406 -193.89999389648438
190.73609924316406 -193.89999389648438
192.73609924316406 -193.89999389648438
194.73609924316406 -193.89999389648438
196.73609924316406 -193.89999389648438

