-20.13974952697754 12.962371826171875
-18.85443878173828 14.706084251403809
-17.408775329589844 16.31934928894043
-16.11416244506836 17.68838882446289
-14.98143196105957 19.131845474243164
-13.989171981811523 20.675241470336914
-13.146142959594727 22.304948806762695
-12.459784507751465 24.006582260131836
-11.936156272888184 25.765121459960938
-11.561921119689941 27.61520004272461
-11.207012176513672 29.583457946777344
-10.88370132446289 31.510692596435547
-10.614882469177246 33.44297790527344
-10.400311470031738 35.382041931152344
-10.240154266357422 37.326351165771484
-10.134538650512695 39.27438735961914
-10.08354663848877 41.22461700439453
-10.069780349731445 43.21441650390625
-10.057125091552734 45.21437454223633
-10.04447078704834 47.21433639526367
-10.031815528869629 49.21429443359375
-10.019161224365234 51.214256286621094
-10.006505966186523 53.21421432495117
-9.993851661682129 55.214176177978516
-9.981196403503418 57.214134216308594
-9.968542098999023 59.21409606933594
-9.955886840820312 61.214054107666016
-9.943232536315918 63.21401596069336
-9.930577278137207 65.21397399902344
-9.917922973632812 67.21392822265625
-9.905267715454102 69.2138900756836
-9.892613410949707 71.21385192871094
-9.879958152770996 73.21381378173828
-9.867303848266602 75.2137680053711
-9.85464859008789 77.21372985839844
-9.841994285583496 79.21369171142578
-9.829339027404785 81.21365356445312
-9.81668472290039 83.21360778808594
-9.80402946472168 85.21356964111328
-9.791375160217285 87.21353149414062
-9.77872085571289 89.21349334716797
-9.76606559753418 91.21344757080078
-9.753411293029785 93.21340942382812
-9.740756034851074 95.21337127685547
-9.72810173034668 97.21333312988281
-9.715446472167969 99.21328735351562
